"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"9304",69.984492103546,1.2530390503751,0.20944583608266,5.98264006490241,2.19549572267096e-09,2.34196695116051e-08
"9298",30.6461377212519,1.43362019890448,0.289423004787115,4.95337335039756,7.29378374858173e-07,5.38582636668e-06
"9299",22.3024918141983,1.5080962148826,0.295733536115287,5.09951030475858,3.40533331386413e-07,2.63200450629007e-06
"9297",31.9005593011955,1.29665362009547,0.220284423872846,5.88627011069983,3.9500855137042e-09,4.08486389442642e-08
"9301",17.5088796604847,1.43165774107762,0.299936191944163,4.77320770060367,1.81314629616531e-06,1.26247658408493e-05
"9302",21.708678948567,1.18262121525548,0.283309051949057,4.17431496494552,2.98884023868545e-05,0.000167785183240807
"10235",8.41557357584242,1.05561459494941,0.345866504113409,3.05208680920219,0.00227256367461225,0.00847449996657992
"113130",2813.20561747606,1.00483498079505,0.0620485356965192,16.1943383436109,5.52892204222333e-59,9.95963964976957e-57
"105369344",5.54870013128765,1.27337703092667,0.431035070846224,2.95423068110612,0.00313449608649052,0.0111845429846548
"254263",275.924391761915,1.02392092478551,0.0876349804633569,11.6839294009274,1.54007845286575e-31,9.39910721356892e-30
"107984343",12.7417920019108,1.64721674757129,0.287262033773872,5.73419580001984,9.79760965669647e-09,9.4904252776075e-08
"51083",100.689531074528,1.92700916265863,0.149596039377113,12.8814183228533,5.72732712211515e-38,4.63519224372051e-36
"105369367",9.12830242966988,1.01178623149417,0.324208115999056,3.12079242179464,0.00180365123548998,0.00691167569860005
"105379407",461.003029222976,1.47910974251113,0.105732771187522,13.9891324695147,1.81613761889365e-44,2.00827059372413e-42
"101928292",38.3940352556346,2.53015084294109,0.238439716871523,10.6112810237247,2.6410297570492e-26,1.15220081412516e-24
"192134",1.27110148282402,3.59749888858327,0.993942651988033,3.61942299325594,0.000295260658919181,0.00136603921671039
"726",495.905497286118,-1.29343206570761,0.0982522989228523,-13.1643949290511,1.40659963525609e-39,1.26181590573154e-37
"26011",67.8574727447319,1.56842250620363,0.161897851554265,9.68772896703896,3.40004706613991e-22,1.09591416040934e-20
"101928944",5.04364012452581,-1.59689811969645,0.475591678949942,-3.35770828291663,0.000785915078414593,0.00328806613720674
"220042",812.377278042825,1.51250467603992,0.0977924635398819,15.4664748313972,5.84197816135068e-54,9.1253333000063e-52
"10873",41.0485869861773,1.38517666877751,0.173127752654349,8.00089325680227,1.23519833830931e-15,2.45032196117363e-14
"107984427",13.0548226355957,2.08096350082572,0.331606086129413,6.27540804547718,3.48718527555208e-10,4.08888490813684e-09
"11098",11290.7903483124,2.4920433422461,0.0824227853866627,30.2348838437745,8.24514485779327e-201,2.04635334098365e-197
"112268086",4.45737165190468,1.59900813910954,0.476839621642292,3.35334579287344,0.000798408899588331,0.00333658738823284
"692072",5.93275307635123,1.24450420259186,0.417735008395703,2.97917143064293,0.00289029023462178,0.0104331630528033
"677822",22.2443984472771,1.04023309672234,0.213806001896679,4.86531288876084,1.14275877658883e-06,8.2023787894167e-06
"5241",1229.18825610976,4.46283011135457,0.130572335800919,34.1789865669474,4.96277898653401e-256,1.583622774603e-252
"101054525",29.8249653947379,3.60402692061921,0.277898189540015,12.9688751358355,1.8370647662309e-38,1.53113864489924e-36
"105369458",7.4019553345068,3.92372202157258,0.595147387764938,6.59285767229531,4.31440150649601e-11,5.62256630400241e-10
"7225",6.1035797475489,2.94028267623803,0.509614951138501,5.76961619683512,7.94522783239418e-09,7.80449955592136e-08
"7379",907.991713267143,-1.13797444818682,0.155008935502835,-7.34134741649145,2.11454128980793e-13,3.43509154839562e-12
"85390",19.4546775554894,1.08970671633338,0.292750054762176,3.72231088810088,0.00019740775198318,0.000950117853059317
"85389",16.4724280562847,1.37987418285863,0.308700898614091,4.46993898966137,7.82419126433797e-06,4.88317854907844e-05
"79827",24.1163198340921,2.11760995100042,0.242704042238041,8.72507079599234,2.66014159073075e-18,6.31451463466024e-17
"1111",763.107191941289,1.11086388687583,0.0776043059278215,14.3144619824192,1.77734285068149e-46,2.16942662599303e-44
"56",15.7817714423721,1.14804467964468,0.248878860081625,4.61286538868005,3.97155527896213e-06,2.59166316874604e-05
"105369551",5.33413459788185,2.07375778610702,0.511833214695338,4.05162800413684,5.08624870534129e-05,0.000273916798269109
"63970",6.34775482041705,-1.06477622494899,0.412148132310944,-2.58347943730501,0.0097809297374592,0.0299568186335026
"89944",592.365950608147,1.15060658722855,0.0657382618814189,17.5028446797705,1.36289018680922e-68,3.10641613293445e-66
"112267876",18.8633755125012,1.17531430206723,0.222770298684605,5.27590216921704,1.32104553262691e-07,1.08525906812384e-06
"283358",41.9299896100001,1.39328905906712,0.170763105031723,8.15919257739126,3.37271540076419e-16,7.02109449271852e-15
"2288",12099.8508038852,1.17768445042508,0.0661785140665857,17.7955710706974,7.64837023408343e-71,1.81746431828427e-68
"10635",511.071547437847,1.04199139795634,0.109914857872023,9.47998676547946,2.54315325418469e-21,7.70779026305609e-20
"10536",22.6372756458193,1.02468882748743,0.22433750970555,4.56762147726596,4.93289802588035e-06,3.17447834065368e-05
"144195",3.82000763844228,4.34202845062643,0.824092525175413,5.26886037426709,1.37273327336257e-07,1.12332036265827e-06
"6515",1.60436228788075,3.00709991199065,0.919621941862681,3.26993058245197,0.00107573879561874,0.00436410778745657
"107984489",21.0368712446838,1.1100596494799,0.314528884584676,3.52927729021037,0.000416696267880108,0.00186109732671869
"728715",36.9821102322032,1.10944676712269,0.245643998839782,4.51648227663934,6.28753769702054e-06,3.9831176840144e-05
"107987172",27.9172991638949,1.28856592738703,0.297070245994718,4.33757989822362,1.44060172709614e-05,8.57641811784289e-05
"408186",17.2975545417926,1.31508756537817,0.312378253889654,4.20992034177488,2.55460742500734e-05,0.000145159669428616
"64581",4.61643076978504,-1.23365763890739,0.516419848628623,-2.3888656529826,0.0169004812283313,0.0477372343446178
"79370",20.1419606660096,-2.24163373049402,0.282393167023027,-7.93798856440189,2.05486278872524e-15,4.01219144333528e-14
"2012",72.9841936768944,-1.09983295339914,0.137397349744265,-8.00476104849356,1.19698873636495e-15,2.38298907345668e-14
"4256",1052.29055095539,1.6495007022759,0.144765606136684,11.3942858825078,4.46475631642604e-30,2.45035041375942e-28
"121506",149.410386596304,-1.01358804267247,0.110867755143215,-9.14231591830425,6.11289613315359e-20,1.65507589001517e-18
"85004",505.978426616924,1.81476570086668,0.0791502808988926,22.92810183687,2.43731233499854e-116,1.64976501899583e-113
"55885",14.4688787194722,-1.82660756316761,0.298014486892515,-6.12925761500451,8.82900689678558e-10,9.90524997757406e-09
"6489",24.8224877199683,-1.19949606596269,0.219500328509635,-5.46466638162702,4.63778203890508e-08,4.11087846837392e-07
"341359",797.939328948022,1.17579555555637,0.101886567357704,11.5402411333417,8.26930831255884e-31,4.76060669529966e-29
"54407",20664.3608839212,1.17515329302124,0.0944592298751689,12.4408519376481,1.56822286645822e-35,1.14102261133802e-33
"387856",5.42780277091221,-1.17852189035891,0.44497193895312,-2.64853081102508,0.00808424797419683,0.0254581230297477
"27289",597.66392958945,-1.05041125387555,0.0787305395248282,-13.3418526052943,1.32134474932654e-40,1.25063040956385e-38
"101927318",6.43643722040027,-1.23795371906694,0.398371084951559,-3.10753909063825,0.0018865203421001,0.00719344569503073
"51474",3364.4579371045,-1.04226457692028,0.0951499814041146,-10.953912565612,6.36380868518184e-28,3.03735885899374e-26
"106633800",10.635330527331,1.21073537418267,0.501632064245042,2.41359247241268,0.0157961189878457,0.0450680686973444
"51411",8.82466356510972,-1.07709591594195,0.336903105794861,-3.19704952971787,0.00138841084081801,0.00548174109935258
"283404",17.4297528381201,-1.33213566341498,0.254337887223243,-5.2376611206403,1.62624311788384e-07,1.31423272518709e-06
"3892",202.956267723011,-1.12299577069005,0.102284515584084,-10.9791375974878,4.81498374921267e-28,2.32797168844509e-26
"3887",92.8468989571761,-1.02538571879263,0.159066351798085,-6.44627670906935,1.14631293810324e-10,1.42647309740458e-09
"3891",6.7521349390361,-1.41555653322698,0.41491434482806,-3.41168376285854,0.000645629671794138,0.00275797092730267
"3851",221.295851621542,-2.23799510382608,0.117305132502819,-19.0784073644203,3.81714005426375e-81,1.13684609856119e-78
"57658",1650.38596032855,-1.08028874323737,0.0924570118478626,-11.684227314365,1.53468842160244e-31,9.39187267762567e-30
"4234",589.34170502808,1.10633506889635,0.0775979480904839,14.2572722104237,4.03937466320265e-46,4.79933573680625e-44
"105369842",1.87993720708159,4.5958616493609,0.921292926909081,4.98849119007124,6.08526860518633e-07,4.54604163324572e-06
"84698",38.0164921103943,1.38344028530237,0.199997307401234,6.91729455400574,4.60350283005191e-12,6.65125761415715e-11
"144455",703.019306690748,1.23589541697051,0.0932954312035166,13.2471161880854,4.68876566831894e-40,4.30999830177943e-38
"89795",46.8526456874054,-1.24823578769863,0.161228443663988,-7.74203210880115,9.78402715759436e-15,1.79430061263699e-13
"101928617",7.32921271270819,-1.26190780711455,0.386160091638275,-3.26783589096672,0.00108373185165733,0.0043917486158327
"643339",4.57495223687224,-1.69585375559258,0.519018061238559,-3.26742724818802,0.00108529756581415,0.00439649831838786
"59277",4484.22278645718,-1.29640770407501,0.0674882509086791,-19.2093836574491,3.08911680758054e-82,9.32454082850357e-80
"196475",4.4552063707271,2.69874102395096,0.582483975454149,4.63315925875353,3.60127280289614e-06,2.36801974089759e-05
"121601",2.75832401945325,2.50974779124929,0.725037213124421,3.46154341572893,0.0005370874838301,0.00233812573110757
"160728",185.986356647846,1.26839016881873,0.0951416779215047,13.3315934354784,1.51624138570206e-40,1.42904151191675e-38
"429",157.253566887328,1.28308715301585,0.116888551675302,10.9770130147567,4.92954623912425e-28,2.37821326875418e-26
"51559",403.382695823904,1.4029011561441,0.099476625105246,14.102822192247,3.64880522048131e-45,4.13722650811629e-43
"107984433",18.342369169907,1.17492309636383,0.244712989356069,4.8012289803475,1.57694825149822e-06,1.10872814270431e-05
"105369948",23.3597224280812,-1.35431715927493,0.246777495788292,-5.48800916772727,4.06488973489754e-08,3.63626119376878e-07
"255394",555.256212809957,-1.21034963158014,0.1023716429208,-11.8230947266962,2.96554906072682e-32,1.88722134955712e-30
"7374",3526.44560357685,1.0487794286682,0.0673035506601242,15.5828246560783,9.52510235602091e-55,1.54175515453941e-52
"29902",256.136276755152,1.45989770950337,0.102113152064053,14.2968626469156,2.28898414836017e-46,2.76373183361735e-44
"105370007",62.5444071254495,2.02927632359486,0.161651748421456,12.5533830806714,3.80882362557303e-36,2.85495615182633e-34
"100287569",10.300440018257,1.11397277651243,0.334743169261134,3.3278431908596,0.000875211148776524,0.00362701139707258
"26353",1298.47252984047,1.93860015721946,0.0772606201682032,25.0916981121683,6.12733794982272e-139,5.95071077326913e-136
"107984440",3.20417159020971,2.16577108754664,0.633645028046427,3.41795641358359,0.000630932099719792,0.00270138591363638
"9735",1920.79430362967,1.05179237116107,0.111923008997504,9.39746331502337,5.58943350006382e-21,1.62144384533669e-19
"338442",59.6740981141455,-1.35297200259936,0.142419258708205,-9.4999230783204,2.10045400513434e-21,6.40079687758332e-20
"8843",55.3821250601708,-1.34594866388459,0.159896183829715,-8.41764094456432,3.8414098937923e-17,8.47044153974715e-16
"27198",822.537643017775,-1.25384319872268,0.0612630194116798,-20.4665589578112,4.27780056170251e-93,1.73733147539543e-90
"140707",2703.06279018851,1.12040794118842,0.0565512734254301,19.8122495449341,2.3341871869287e-87,8.0213444914502e-85
"105370088",6.23183379575493,-1.01278860496735,0.422683430286331,-2.39609251841568,0.0165709070308369,0.0469428472222959
"22953",94.4224095672464,-1.02240407672557,0.185831297692154,-5.50178624065402,3.75962612392459e-08,3.37399633306965e-07
"221150",735.140679841467,1.20581202864781,0.0841650581614115,14.3267533462082,1.48921560875662e-46,1.82772577213169e-44
"105370112",1.83091557161936,-3.12283372816786,0.90988327950609,-3.43212563468912,0.000598870060013297,0.00257844266201176
"100506680",2.62556567996354,-1.79399429039799,0.687777815821618,-2.60839220040107,0.00909686594007693,0.0281591871540325
"55504",26.1996243223721,-1.44152419657711,0.216293368939103,-6.66467124557556,2.65258449928249e-11,3.54370693543499e-10
"105370113",652.436084999592,-1.30037952063872,0.0931386835561748,-13.9617554273721,2.66780957453389e-44,2.92112070913547e-42
"56163",13.2310402842333,1.18635565657334,0.377095495572666,3.14603507732627,0.00165500155348551,0.00641690152754831
"55835",687.970893306693,1.04062771217678,0.0844272626934261,12.325730800435,6.58438349053936e-35,4.65428398823347e-33
"26771",6.71507196519664,1.04863747374049,0.432822156322498,2.42279065066887,0.0154017995841592,0.0441630291798926
"619499",8.79352247073661,1.2154969084698,0.421497956662823,2.88375516240554,0.00392964146179859,0.0136277598714788
"387496",42.7953687925655,-1.19859519972528,0.183262227618869,-6.540328660732,6.1383785937022e-11,7.88458669623496e-10
"84056",224.753816847632,1.08635245974414,0.131342032398754,8.2711713828668,1.32649206524795e-16,2.82997643375773e-15
"103724387",4.46680953967699,-1.37545630999833,0.488303652148192,-2.81680528897805,0.00485039211310384,0.0163315056723546
"675",924.47815192525,1.19629737978741,0.157477516072267,7.59662337598992,3.0395750448052e-14,5.3671927095505e-13
"112268116",5.45655025536306,1.4435191728568,0.458940134923986,3.14533217517769,0.00165898347216401,0.00643010824531102
"5983",1940.61268076266,1.09444859606208,0.0862491333580885,12.6893865880154,6.7714033839159e-37,5.30711710128174e-35
"105370158",40.9796004764527,-1.36560808230178,0.175897414744469,-7.76366204293355,8.2511583849137e-15,1.52067759772127e-13
"94240",4.45468257498658,-1.49666079108488,0.518646854380439,-2.88570301438104,0.00390540492350098,0.0135626601020276
"220082",8.63053309125783,-1.43689163866917,0.370623665004444,-3.87695599160389,0.00010577148071338,0.000534891909598093
"80183",6.24149814128002,2.63118446746672,0.488701057867545,5.38403677484951,7.28336129963357e-08,6.26688911209226e-07
"27253",3.34032000657744,-2.44331850457308,0.715231375135942,-3.41612321482498,0.000635194989454654,0.00271703379537507
"100874195",5.0920476373161,1.46154567892783,0.438540116785421,3.33275251906537,0.000859913956973134,0.00357024127451838
"105370239",1.29856365757359,-2.60492561460603,0.980693544481633,-2.65620756786252,0.00790249567655302,0.0249552308804525
"407975",33.6182464892364,1.32206890134435,0.251058158656006,5.26598660813016,1.39438449319589e-07,1.1388068162529e-06
"2262",7.6365591811597,-2.47973095334045,0.467284568214784,-5.30668274112716,1.11638235501729e-07,9.3047136806049e-07
"85416",133.058667484072,1.05179289872307,0.101473088388122,10.3652398427068,3.56862068932594e-25,1.43110018559198e-23
"105370337",10.7026084064458,1.07478957071068,0.296760514827553,3.62174048436074,0.000292627601329606,0.00135610430101648
"2155",33.8104310385648,-1.24938782491625,0.232876395854225,-5.36502559794998,8.09377399220685e-08,6.89514224500093e-07
